time,USD bal,BTC bal,BTC bid,BTC ask,BTC diff,LTC bid,LTC ask,LTC diff,DOGE bid,DOGE ask,DOGE diff
Sun Sep 14 13:46:08 2014 , 19.6286845223 , 0.0413235454928 , 475.00001 , 500.00000 , -0.0518958 , 87.77000 , 89.16007 , 0.0 , 1206663.50000 , 1297500.00000 , 112484.3817 
Sun Sep 14 16:49:56 2014 , 17.5199647213 , 0.0369619501091 , 474.00001 , 500.00000 , -0.05185074 , 87.50002 , 89.05150 , 0.0 , 1266996.20000 , 1297500.00000 , 112525.34088 
Sun Sep 14 19:53:30 2014 , 14.9405538859 , 0.0314537969924 , 475.00001 , 500.00000 , -0.05194382 , 88.00000 , 89.25000 , 0.0 , 1349999.90000 , 1449523.10000 , 112586.7746 
Sun Sep 14 22:57:04 2014 , 14.0894436146 , 0.0296619859326 , 475.00001 , 500.00000 , -0.052278 , 87.50101 , 89.15973 , 0.0 , 1380498.00000 , 1521999.00000 , 113117.9867 
Mon Sep 15 02:00:38 2014 , 14.9646639513 , 0.0315045550237 , 475.00001 , 500.00000 , -0.05191582 , 87.77000 , 89.07000 , 0.0 , 1349999.90000 , 1449522.90000 , 112617.49794 
Mon Sep 15 08:07:56 2014 , 14.1192134152 , 0.0303637437546 , 465.00239 , 500.00000 , -0.05190634 , 90.30000 , 90.30118 , 0.0 , 1369000.00000 , 1449522.90000 , 112627.74466 
Mon Sep 15 11:11:31 2014 , 14.113317659 , 0.0297122470777 , 475.00001 , 500.00000 , -0.05225 , 90.59268 , 91.80000 , 0.0 , 1380497.90000 , 1428571.00000 , 113148.70997 
Mon Sep 15 14:15:09 2014 , 14.9594331826 , 0.0314935428794 , 475.00001 , 500.00000 , -0.05188782 , 91.16000 , 92.00000 , 0.0 , 1351000.00000 , 1428571.00000 , 112648.22125 
Mon Sep 15 17:18:46 2014 , 14.6526032432 , 0.0315106074315 , 465.00542 , 500.00000 , -0.05187834 , 90.00001 , 91.16000 , 0.0 , 1351000.00000 , 1449522.60000 , 112658.46798 
Mon Sep 15 20:22:19 2014 , 10.2611834806 , 0.0220666237124 , 465.00922 , 500.00000 , -0.05254927 , 91.04101 , 92.00000 , 0.0 , 1523809.50000 , 1600000.00000 , 113700.40769 
Mon Sep 15 23:25:53 2014 , 13.2378227381 , 0.0281655796946 , 470.00001 , 499.98763 , -0.05187662 , 91.83816 , 93.25568 , 0.0 , 1408000.00000 , 1523809.40000 , 112699.41717 
Tue Sep 16 02:29:27 2014 , 13.2378224565 , 0.0281655796946 , 470.00000 , 499.98273 , -0.05187662 , 91.26701 , 91.91721 , 0.0 , 1408000.00000 , 1523809.40000 , 112699.41717 
Tue Sep 16 05:33:02 2014 , 10.3861804111 , 0.0220982557238 , 470.00001 , 527.99987 , -0.05220265 , 91.21945 , 91.91721 , 0.0 , 1523809.00000 , 1599999.70000 , 113220.38885 
Tue Sep 16 08:36:37 2014 , 11.6644709111 , 0.0248180226871 , 470.00001 , 494.89000 , -0.05220265 , 91.03401 , 91.94181 , 0.0 , 1470000.00000 , 1523809.00000 , 113220.38885 
Tue Sep 16 10:17:11 2014 , 12.1322458374 , 0.0258132884664 , 470.00001 , 494.89000 , -0.05220265 , 91.03401 , 92.00000 , 0.0 , 1451246.90000 , 1589999.90000 , 113220.38885 
Tue Sep 16 13:20:46 2014 , 11.6717836285 , 0.0248335816599 , 470.00001 , 494.89000 , -0.05219406 , 91.05701 , 91.99400 , 0.0 , 1470000.00000 , 1599999.60000 , 113230.63324 
Tue Sep 16 16:24:20 2014 , 10.3513783182 , 0.0221292047307 , 467.77001 , 494.89000 , -0.05251359 , 91.67100 , 91.97000 , 0.0 , 1523809.10000 , 1679999.50000 , 113741.36986 
Tue Sep 16 19:27:54 2014 , 10.290080421 , 0.0221292047307 , 465.00001 , 494.89000 , -0.05251359 , 90.79597 , 91.97000 , 0.0 , 1523809.10000 , 1679999.50000 , 113741.36986 
Tue Sep 16 22:31:28 2014 , 10.2923525723 , 0.0221340910773 , 465.00001 , 494.87937 , -0.05256178 , 90.68014 , 91.97000 , 0.0 , 1523809.10000 , 1679999.50000 , 113822.24808 
Wed Sep 17 01:35:01 2014 , 10.0710240566 , 0.0221340910773 , 455.00057 , 494.87477 , -0.05256178 , 90.62101 , 91.85778 , 0.0 , 1523809.10000 , 1679999.50000 , 113822.24808 
Wed Sep 17 04:38:40 2014 , 8.45950093729 , 0.0185921622409 , 455.00361 , 494.87181 , -0.05255319 , 90.59700 , 91.87404 , 0.0 , 1599999.00000 , 1679999.40000 , 113832.49244 
Wed Sep 17 07:42:14 2014 , 8.46633829975 , 0.0186070404367 , 455.00725 , 494.88999 , -0.0528575 , 90.00001 , 91.38536 , 0.0 , 1599999.40000 , 1749999.90000 , 114343.22182 
Wed Sep 17 10:45:50 2014 , 8.28015854514 , 0.0186070359702 , 445.00148 , 484.13904 , -0.0528575 , 90.05401 , 91.32018 , 0.0 , 1599999.50000 , 1749999.90000 , 114343.22182 
Wed Sep 17 13:49:28 2014 , 8.2801311928 , 0.0186070359702 , 445.00001 , 493.99999 , -0.0528575 , 90.00001 , 90.96837 , 0.0 , 1599999.50000 , 1749999.90000 , 114343.22182 
Wed Sep 17 16:53:02 2014 , 8.04338396481 , 0.0180750197395 , 445.00001 , 493.99999 , -0.0528575 , 90.12170 , 91.84413 , 0.0 , 1612000.00000 , 1748900.00000 , 114343.22182 
Wed Sep 17 19:56:37 2014 , 8.04338396481 , 0.0180750197395 , 445.00001 , 491.99999 , -0.0528575 , 89.52628 , 90.90300 , 0.0 , 1612000.00000 , 1749000.00000 , 114343.22182 
Wed Sep 17 23:00:11 2014 , 9.86312124357 , 0.0221643169032 , 445.00001 , 455.99999 , -0.052545 , 89.48475 , 90.69100 , 0.0 , 1523808.90000 , 1679999.30000 , 113842.72201 
Thu Sep 18 02:03:47 2014 , 9.86312124357 , 0.0221643169032 , 445.00001 , 455.99999 , -0.052545 , 89.74201 , 90.70000 , 0.0 , 1523808.90000 , 1679999.30000 , 113842.72201 
Thu Sep 18 05:07:21 2014 , 11.4736205507 , 0.025783415809 , 445.00002 , 455.99999 , -0.05221688 , 89.72133 , 90.63300 , 0.0 , 1453100.00000 , 1533808.00000 , 113342.22984 
Thu Sep 18 08:10:55 2014 , 13.2478483292 , 0.0297704450145 , 445.00001 , 455.99922 , -0.05187235 , 89.07000 , 89.80200 , 0.0 , 1382139.50000 , 1523808.80000 , 112841.73188 
Thu Sep 18 11:14:29 2014 , 12.2169023014 , 0.0287456517976 , 425.00001 , 455.99637 , -0.05186288 , 88.03000 , 89.52034 , 0.0 , 1400000.40000 , 1523808.70000 , 112851.97676 
Thu Sep 18 14:18:04 2014 , 12.368564461 , 0.0298037697855 , 415.00000 , 455.99053 , -0.05185385 , 87.71459 , 88.39088 , 0.0 , 1382139.30000 , 1451246.30000 , 112862.20545 
Thu Sep 18 17:21:38 2014 , 11.9350188111 , 0.0298375462817 , 400.00001 , 527.99999 , -0.05183491 , 88.80142 , 90.16298 , 0.0 , 1382139.10000 , 1451246.30000 , 112882.69522 
Thu Sep 18 20:25:12 2014 , 11.9379889901 , 0.0298442256235 , 400.01001 , 509.98999 , -0.05153151 , 89.44798 , 90.00000 , 0.0 , 1382120.00000 , 1451246.00000 , 112471.03172 
Thu Sep 18 23:28:46 2014 , 11.9379889901 , 0.0298442256235 , 400.01001 , 509.98999 , -0.05153151 , 88.33822 , 90.16299 , 0.0 , 1382120.00000 , 1451246.00000 , 112471.03172 
Fri Sep 19 02:32:19 2014 , 11.9444393375 , 0.0298603510886 , 400.01001 , 503.75999 , -0.05188379 , 88.33925 , 90.00000 , 0.0 , 1382139.00000 , 1451245.90000 , 112981.76542 
Fri Sep 19 05:35:54 2014 , 11.6705172757 , 0.0298603451742 , 390.83665 , 503.75999 , -0.05188379 , 87.54941 , 90.50000 , 0.0 , 1382139.10000 , 1451245.90000 , 112981.76542 
Fri Sep 19 08:39:28 2014 , 10.4596559645 , 0.02985998934 , 350.29001 , 501.82875 , -0.05152204 , 87.17000 , 90.24400 , 0.0 , 1382139.00000 , 1451245.70000 , 112481.27665 
Fri Sep 19 11:43:04 2014 , 10.4583981629 , 0.0298563977442 , 350.29002 , 501.83665 , -0.05152204 , 89.98900 , 90.68000 , 0.0 , 1382200.00000 , 1451245.70000 , 112481.27665 
Fri Sep 19 14:46:40 2014 , 11.9444432394 , 0.0298611080986 , 400.00000 , 501.83665 , -0.05152204 , 89.70000 , 90.68000 , 0.0 , 1382120.00000 , 1451245.70000 , 112481.27665 
Fri Sep 19 17:50:17 2014 , 11.4965269166 , 0.0298611080986 , 385.00001 , 501.83665 , -0.05152204 , 90.70000 , 90.82811 , 0.0 , 1382120.00000 , 1451245.70000 , 112481.27665 
Fri Sep 19 20:53:50 2014 , 11.4977394336 , 0.0298642574934 , 385.00001 , 501.83665 , -0.05158636 , 89.27000 , 90.49504 , 0.0 , 1382120.00000 , 1451245.90000 , 112574.52745 
Fri Sep 19 23:57:23 2014 , 11.4980380762 , 0.0298642574934 , 385.01001 , 501.83665 , -0.05158636 , 89.38700 , 90.91045 , 0.0 , 1382120.00000 , 1451245.90000 , 112574.52745 
Sat Sep 20 02:08:38 2014 , 11.4980380762 , 0.0298642574934 , 385.01001 , 501.83665 , -0.05158636 , 90.55000 , 91.00000 , 0.0 , 1382120.00000 , 1451245.90000 , 112574.52745 
Sat Sep 20 02:33:52 2014 , 11.4980380762 , 0.0298642574934 , 385.01001 , 501.83665 , -0.05158636 , 90.59299 , 91.00000 , 0.0 , 1382120.00000 , 1451245.90000 , 112574.52745 
Sat Sep 20 05:37:25 2014 , 11.4994599135 , 0.0298642574934 , 385.05762 , 501.76967 , -0.05158636 , 90.45454 , 91.89000 , 0.0 , 1382120.00000 , 1451120.00000 , 112574.52745 
Sat Sep 20 08:40:59 2014 , 10.0054546431 , 0.0259843050063 , 385.05762 , 501.83665 , -0.05187432 , 90.58400 , 91.88900 , 0.0 , 1451245.90000 , 1490000.00000 , 112992.01032 
Sat Sep 20 11:44:33 2014 , 11.5044586782 , 0.0298772393549 , 385.05762 , 501.83665 , -0.05187432 , 92.00998 , 92.90634 , 0.0 , 1382138.90000 , 1523000.00000 , 112992.01032 
Sat Sep 20 14:48:07 2014 , 12.2042126019 , 0.031694510037 , 385.05762 , 501.83665 , -0.05155808 , 95.56600 , 96.49999 , 0.0 , 1352000.00000 , 1451245.80000 , 112557.50173 
Sat Sep 20 18:43:03 2014 , 12.2023866812 , 0.031694510037 , 385.00001 , 497.76783 , -0.05155808 , 92.50001 , 95.70957 , 0.0 , 1352000.00000 , 1451245.80000 , 112557.50173 
Sat Sep 20 21:46:40 2014 , 11.5095383692 , 0.0298941276078 , 385.01001 , 497.77000 , -0.05186485 , 95.35218 , 95.80000 , 0.0 , 1382138.80000 , 1523808.00000 , 113002.2552 
Sun Sep 21 00:50:14 2014 , 11.5095383692 , 0.0298941276078 , 385.01001 , 497.75898 , -0.05186485 , 94.04537 , 95.80000 , 0.0 , 1382138.80000 , 1523808.00000 , 113002.2552 
Sun Sep 21 03:53:49 2014 , 11.5095383692 , 0.0298941276078 , 385.01001 , 497.76586 , -0.05186485 , 93.57000 , 94.90416 , 0.0 , 1382138.80000 , 1523808.00000 , 113002.2552 
Sun Sep 21 06:57:26 2014 , 10.0229335761 , 0.0260329168483 , 385.01001 , 497.77000 , -0.05219176 , 93.57000 , 94.55565 , 0.0 , 1451245.70000 , 1599900.00000 , 113523.22591 
Sun Sep 21 10:01:02 2014 , 10.0229335761 , 0.0260329168483 , 385.01001 , 497.76998 , -0.05219176 , 93.07000 , 94.57219 , 0.0 , 1451245.70000 , 1550000.00000 , 113523.22591 
Sun Sep 21 13:04:36 2014 , 11.9706264383 , 0.0299265660959 , 400.00000 , 497.76999 , -0.05184723 , 95.03342 , 95.80000 , 0.0 , 1382138.70000 , 1451245.70000 , 113022.72823 
Sun Sep 21 13:35:22 2014 , 11.9706264383 , 0.0299265660959 , 400.00000 , 497.76970 , -0.05184723 , 94.49192 , 96.30000 , 0.0 , 1382138.70000 , 1451245.70000 , 113022.72823 
Sun Sep 21 16:38:56 2014 , 12.2830145946 , 0.0307075364865 , 400.00000 , 449.76999 , -0.05148548 , 94.77000 , 95.83930 , 0.0 , 1369000.00000 , 1451245.60000 , 112522.23957 
Sun Sep 21 17:44:35 2014 , 12.2830145946 , 0.0307075364865 , 400.00000 , 449.76999 , -0.05148548 , 94.57000 , 95.85262 , 0.0 , 1369000.00000 , 1451245.60000 , 112522.23957 
Sun Sep 21 20:48:17 2014 , 11.5285296649 , 0.0299434543659 , 385.01001 , 449.76466 , -0.05183776 , 93.80000 , 94.67488 , 0.0 , 1382138.60000 , 1451245.70000 , 113032.97313 
Sun Sep 21 23:51:53 2014 , 11.5288290994 , 0.0299434543659 , 385.02001 , 449.75933 , -0.05183776 , 93.60000 , 94.94150 , 0.0 , 1382138.60000 , 1451245.70000 , 113032.97313 
Mon Sep 22 00:05:08 2014 , 11.5288290994 , 0.0299434543659 , 385.02001 , 449.75895 , -0.05183776 , 93.60000 , 94.75097 , 0.0 , 1382138.60000 , 1451245.70000 , 113032.97313 
Mon Sep 22 01:52:38 2014 , 11.5288290994 , 0.0299434543659 , 385.02001 , 449.75588 , -0.05183776 , 91.62062 , 93.33333 , 0.0 , 1382138.60000 , 1451245.70000 , 113032.97313 
Mon Sep 22 04:56:47 2014 , 11.0799828962 , 0.0287769332479 , 385.03001 , 424.99940 , -0.05183776 , 91.95933 , 93.04853 , 0.0 , 1402138.60000 , 1450000.70000 , 113032.97313 
Mon Sep 22 08:00:20 2014 , 11.5294285674 , 0.0299434543659 , 385.04003 , 432.52946 , -0.05183776 , 92.12962 , 93.47000 , 0.0 , 1382138.60000 , 1491070.00000 , 113032.97313 
Mon Sep 22 11:03:54 2014 , 11.6929282124 , 0.0299434543659 , 390.50031 , 509.99737 , -0.05183776 , 93.21646 , 94.23000 , 0.0 , 1382138.60000 , 1401070.00000 , 113032.97313 
Mon Sep 22 14:07:27 2014 , 12.1541966805 , 0.0364355970938 , 333.58028 , 426.99926 , -0.05070658 , 93.16479 , 94.30000 , 0.0 , 1280000.00000 , 1341881.80000 , 111541.98668 
Mon Sep 22 17:11:01 2014 , 11.6491931501 , 0.0349216159272 , 333.58116 , 424.99990 , -0.05108384 , 93.20943 , 94.27000 , 0.0 , 1302797.80000 , 1382138.20000 , 112047.71877 
Mon Sep 22 19:30:20 2014 , 11.7062654769 , 0.0324272159082 , 361.00125 , 424.99925 , -0.05145012 , 91.89373 , 94.47000 , 0.0 , 1341881.70000 , 1382138.10000 , 112553.4621 
Mon Sep 22 22:33:55 2014 , 11.7065547277 , 0.0324272159082 , 361.01017 , 424.99205 , -0.05145012 , 93.09800 , 94.47000 , 0.0 , 1341881.70000 , 1382138.10000 , 112553.4621 
Tue Sep 23 01:37:28 2014 , 11.7065547277 , 0.0324272159082 , 361.01017 , 425.00000 , -0.05145012 , 94.50000 , 94.51000 , 0.0 , 1341881.70000 , 1382138.10000 , 112553.4621 
Tue Sep 23 04:41:02 2014 , 11.7065612131 , 0.0324272159082 , 361.01037 , 424.99948 , -0.05145012 , 92.97601 , 94.17000 , 0.0 , 1341881.70000 , 1382138.10000 , 112553.4621 
Tue Sep 23 07:44:37 2014 , 11.7065612131 , 0.0324272159082 , 361.01037 , 424.99183 , -0.05145012 , 92.35000 , 93.98267 , 0.0 , 1341881.70000 , 1382138.10000 , 112553.4621 
Tue Sep 23 10:48:11 2014 , 12.610807815 , 0.0349319783189 , 361.01041 , 424.99986 , -0.05107751 , 93.18200 , 94.17000 , 0.0 , 1302797.70000 , 1382138.10000 , 112052.96356 
Tue Sep 23 11:21:28 2014 , 12.6108106096 , 0.0349319783189 , 361.01049 , 424.99856 , -0.05107751 , 93.07101 , 94.17000 , 0.0 , 1302797.70000 , 1382138.10000 , 112052.96356 
Tue Sep 23 12:54:35 2014 , 12.610673458 , 0.0349315945381 , 361.01053 , 424.99518 , -0.05069373 , 92.99188 , 94.10000 , 0.0 , 1302797.70000 , 1341881.60000 , 111552.47587 
Tue Sep 23 14:43:45 2014 , 11.7524782128 , 0.0325543863209 , 361.01059 , 475.63552 , -0.05069373 , 92.99685 , 94.14123 , 0.0 , 1340000.00000 , 1341881.60000 , 111552.47587 
Tue Sep 23 17:47:26 2014 , 14.2166628329 , 0.0324581335806 , 438.00001 , 453.00000 , -0.05143094 , 89.60851 , 91.07219 , 0.0 , 1341881.50000 , 1423602.00000 , 112569.19589 
Tue Sep 23 20:51:13 2014 , 13.6336281926 , 0.0324594730443 , 420.02001 , 453.00000 , -0.05145322 , 91.19537 , 91.44144 , 0.0 , 1341881.40000 , 1423602.00000 , 112600.88202 
Tue Sep 23 23:54:46 2014 , 13.6337516 , 0.0324597668574 , 420.02001 , 453.00000 , -0.05145813 , 90.71080 , 92.30584 , 0.0 , 1341881.40000 , 1423602.00000 , 112607.86492 
Wed Sep 24 02:58:19 2014 , 13.3789236859 , 0.0336992099668 , 397.01001 , 449.18216 , -0.05125267 , 90.33137 , 91.78724 , 0.0 , 1322797.30000 , 1354797.30000 , 112374.11745 
Wed Sep 24 06:01:55 2014 , 14.4563862729 , 0.0350033557455 , 413.00001 , 421.26001 , -0.05125267 , 89.97000 , 90.99708 , 0.0 , 1302797.30000 , 1382137.60000 , 112374.11745 
Wed Sep 24 09:05:28 2014 , 14.0513994974 , 0.0330621156864 , 425.00001 , 449.10038 , -0.05161895 , 89.92319 , 90.87000 , 0.0 , 1333000.00000 , 1420000.00000 , 112879.86056 
Wed Sep 24 10:36:25 2014 , 13.924087127 , 0.0325016628919 , 428.41153 , 449.09815 , -0.05161895 , 90.26300 , 91.27000 , 0.0 , 1341881.10000 , 1380000.00000 , 112879.86056 
Wed Sep 24 13:40:01 2014 , 14.4667603412 , 0.0350284745543 , 413.00001 , 449.09184 , -0.05130997 , 90.36600 , 91.26900 , 0.0 , 1302797.00000 , 1382137.40000 , 112481.46655 
Wed Sep 24 16:43:37 2014 , 16.8737617965 , 0.0408565641148 , 413.00002 , 449.08596 , -0.05013278 , 90.90910 , 92.09364 , 0.0 , 1220000.00000 , 1264851.20000 , 111006.99982 
Wed Sep 24 19:47:10 2014 , 18.9015878983 , 0.0457665555463 , 413.00001 , 449.08047 , -0.04970649 , 90.00000 , 91.08900 , 0.0 , 1157517.80000 , 1219999.90000 , 110511.74964 
Wed Sep 24 20:11:17 2014 , 18.9015878983 , 0.0457665555463 , 413.00001 , 449.07998 , -0.04970649 , 90.00001 , 91.32353 , 0.0 , 1157517.80000 , 1212121.00000 , 110511.74964 
Wed Sep 24 23:14:52 2014 , 17.8252978778 , 0.0431605265042 , 413.00001 , 449.99943 , -0.04970649 , 91.66283 , 92.47000 , 0.0 , 1190000.00000 , 1219999.90000 , 110511.74964 
Thu Sep 25 02:18:26 2014 , 17.8252978778 , 0.0431605265042 , 413.00001 , 449.99421 , -0.04970649 , 91.24254 , 92.46996 , 0.0 , 1190000.00000 , 1228010.70000 , 110511.74964 
Thu Sep 25 05:22:00 2014 , 17.0700999165 , 0.0429977327871 , 397.00000 , 449.99387 , -0.05011874 , 91.00000 , 92.10192 , 0.0 , 1192243.30000 , 1230000.00000 , 111017.4908 
Thu Sep 25 08:25:35 2014 , 18.189012374 , 0.0458138429193 , 397.02001 , 446.02560 , -0.04967735 , 90.90910 , 92.09348 , 0.0 , 1157517.50000 , 1225000.00000 , 110532.7269 
Thu Sep 25 09:47:04 2014 , 19.8020711996 , 0.0498767586036 , 397.02001 , 446.02285 , -0.04880049 , 90.66059 , 91.84300 , 0.0 , 1110000.00000 , 1150000.00000 , 109531.74595 
Thu Sep 25 12:50:40 2014 , 20.4857172411 , 0.0516013028742 , 397.00000 , 446.01796 , -0.0487927 , 90.20852 , 91.82325 , 0.0 , 1091071.00000 , 1123803.20000 , 109536.98511 
Thu Sep 25 15:54:15 2014 , 22.895695506 , 0.0576717770931 , 397.00000 , 446.01313 , -0.04737626 , 90.26405 , 91.12935 , 0.0 , 1028439.00000 , 1059292.10000 , 108035.49822 
Thu Sep 25 18:57:52 2014 , 23.2292418547 , 0.0585119442184 , 397.00000 , 446.02210 , -0.047368 , 90.37453 , 91.55305 , 0.0 , 1020408.00000 , 1059292.00000 , 108040.74212 
Thu Sep 25 22:01:27 2014 , 21.6869502817 , 0.0546257014569 , 397.01001 , 446.02252 , -0.04787446 , 90.49568 , 91.99200 , 0.0 , 1059292.00000 , 1091070.70000 , 108577.60103 
Fri Sep 26 01:05:01 2014 , 24.0940284093 , 0.0606887176707 , 397.01001 , 446.02456 , -0.04738829 , 90.41345 , 91.07000 , 0.0 , 1000000.90000 , 1000000.90000 , 108077.10494 
Fri Sep 26 04:08:34 2014 , 21.6969920627 , 0.0546523729539 , 397.00000 , 446.02380 , -0.04833019 , 90.47801 , 91.07000 , 0.0 , 1059291.80000 , 1091070.50000 , 109088.58448 
Fri Sep 26 06:09:58 2014 , 23.7635201991 , 0.059857733499 , 397.00000 , 446.02560 , -0.04737201 , 90.49568 , 91.07000 , 0.0 , 1008000.10000 , 1008000.10000 , 108087.59217 
Fri Sep 26 09:13:34 2014 , 24.1692376247 , 0.0608796917499 , 397.00000 , 446.02560 , -0.04737201 , 90.41345 , 91.00000 , 0.0 , 998484.00000 , 999999.90000 , 108087.59217 
Fri Sep 26 12:17:10 2014 , 28.8313207265 , 0.0726229741222 , 397.00000 , 446.02270 , -0.04580603 , 90.30000 , 90.70000 , 0.0 , 900000.00000 , 900000.00000 , 106586.10371 
Fri Sep 26 15:20:45 2014 , 28.3266416962 , 0.0713517423077 , 397.00000 , 446.02316 , -0.04605012 , 90.04525 , 91.00000 , 0.0 , 910000.00000 , 910000.00000 , 106835.6947 
Fri Sep 26 18:24:23 2014 , 28.8432511147 , 0.0726530254778 , 397.00000 , 446.02246 , -0.04578763 , 90.29039 , 91.35718 , 0.0 , 900000.00000 , 900000.00000 , 106596.58993 
Fri Sep 26 21:27:58 2014 , 28.8432511147 , 0.0726530254778 , 397.00000 , 446.01764 , -0.04578763 , 90.11901 , 91.47798 , 0.0 , 900000.00000 , 900000.00000 , 106596.58993 
Sat Sep 27 00:31:32 2014 , 25.4685340691 , 0.0641524787634 , 397.00000 , 446.01280 , -0.04685212 , 90.12000 , 90.87900 , 0.0 , 969401.90000 , 994381.50000 , 107608.06895 
Sat Sep 27 03:35:10 2014 , 23.1301775891 , 0.0582624120632 , 397.00000 , 446.00813 , -0.04830363 , 90.22000 , 91.20400 , 0.0 , 1024212.40000 , 1086586.90000 , 109146.2617 
Sat Sep 27 06:38:45 2014 , 24.1932415792 , 0.0609401551113 , 397.00000 , 446.00304 , -0.04781546 , 90.22000 , 91.25463 , 0.0 , 998990.00000 , 1010100.90000 , 108645.77194 
Sat Sep 27 09:42:18 2014 , 24.3933685182 , 0.0614442531944 , 397.00000 , 446.02425 , -0.04781546 , 90.22000 , 91.31740 , 0.0 , 994380.90000 , 1054938.70000 , 108645.77194 
Sat Sep 27 10:18:55 2014 , 24.3933685182 , 0.0614442531944 , 397.00000 , 446.02518 , -0.04781546 , 90.12200 , 91.17100 , 0.0 , 994380.90000 , 1054938.70000 , 108645.77194 
Sat Sep 27 13:22:29 2014 , 20.7118334094 , 0.052170865011 , 397.00000 , 446.02011 , -0.04921357 , 90.20000 , 90.88129 , 0.0 , 1086586.70000 , 1119184.00000 , 110162.97867 
Sat Sep 27 16:26:07 2014 , 23.1458808956 , 0.0583019669915 , 397.00000 , 446.01516 , -0.04827946 , 90.12201 , 91.15191 , 0.0 , 1024212.10000 , 1086586.60000 , 109161.98716 
Sat Sep 27 19:29:42 2014 , 23.3238599924 , 0.0587502770588 , 397.00000 , 446.02528 , -0.04729504 , 90.00000 , 91.08900 , 0.0 , 1020000.00000 , 1054938.30000 , 108166.2234 
Sat Sep 27 21:38:30 2014 , 25.511775497 , 0.0642613992367 , 397.00000 , 446.02466 , -0.04680628 , 90.00000 , 91.08900 , 0.0 , 969500.00000 , 1024211.90000 , 107680.11502 
Sun Sep 28 00:42:04 2014 , 24.2281376764 , 0.06087471778 , 398.00000 , 446.01954 , -0.04684435 , 90.00000 , 90.74999 , 0.0 , 1000000.00000 , 1024211.90000 , 107719.06778 
Sun Sep 28 03:45:38 2014 , 23.2031734042 , 0.0642745725735 , 361.00082 , 449.99757 , -0.04678368 , 90.01000 , 90.92500 , 0.0 , 969500.00000 , 1024211.80000 , 107670.97587 
Sun Sep 28 06:49:15 2014 , 22.928644081 , 0.0587910800196 , 390.00209 , 449.99469 , -0.04726966 , 90.01000 , 90.70872 , 0.0 , 1020000.00000 , 1054938.00000 , 108181.95482 
Sun Sep 28 09:52:48 2014 , 25.2667403062 , 0.0647856348466 , 390.00529 , 449.99185 , -0.04675854 , 90.10000 , 90.88000 , 0.0 , 965417.50000 , 1014211.60000 , 107686.69842 
Sun Sep 28 12:56:23 2014 , 27.2367287786 , 0.0716755982766 , 380.00002 , 432.99999 , -0.04557003 , 90.33137 , 91.40000 , 0.0 , 909090.00000 , 937298.30000 , 106586.82821 
Sun Sep 28 15:59:57 2014 , 24.6119044202 , 0.0681767297176 , 361.00154 , 396.99895 , -0.04626953 , 90.02100 , 91.14394 , 0.0 , 937298.20000 , 994379.60000 , 107270.27323 
Sun Sep 28 19:03:29 2014 , 23.8052157554 , 0.0659419546404 , 361.00258 , 396.99505 , -0.04677864 , 88.82104 , 90.19600 , 0.0 , 956134.20000 , 1034154.70000 , 107776.01558 
Sun Sep 28 22:07:02 2014 , 23.8463858467 , 0.0660558154208 , 361.00358 , 396.99707 , -0.04671337 , 88.09001 , 89.24194 , 0.0 , 956134.10000 , 1034154.60000 , 107822.46361 
Mon Sep 29 01:10:35 2014 , 22.0612483624 , 0.06110970203 , 361.01057 , 396.99243 , -0.04673174 , 88.28800 , 89.79599 , 0.0 , 1000000.00000 , 1034154.60000 , 107841.44203 
Mon Sep 29 04:14:08 2014 , 23.9230190855 , 0.0662668491993 , 361.01036 , 396.98790 , -0.04933431 , 88.20922 , 89.47600 , 0.0 , 956134.10000 , 1022000.00000 , 110530.21031 
Mon Sep 29 07:17:44 2014 , 23.9073140025 , 0.0646143604227 , 370.00001 , 388.00000 , -0.04933431 , 88.47002 , 89.47699 , 0.0 , 970000.00000 , 990000.00000 , 110530.21031 
Mon Sep 29 10:21:21 2014 , 26.1820803139 , 0.0707621286905 , 370.00131 , 388.00000 , -0.04619668 , 88.68093 , 89.47000 , 0.0 , 919359.70000 , 990000.00000 , 107527.21527 
Mon Sep 29 13:24:57 2014 , 26.1822671259 , 0.0707621286905 , 370.00395 , 388.00000 , -0.04619668 , 88.77300 , 89.67000 , 0.0 , 919359.70000 , 994379.40000 , 107527.21527 
Mon Sep 29 16:28:33 2014 , 26.182384591 , 0.0707621286905 , 370.00561 , 392.99994 , -0.04619668 , 88.09208 , 88.83741 , 0.0 , 919359.70000 , 965000.00000 , 107527.21527 
Mon Sep 29 19:32:10 2014 , 26.2286786867 , 0.0708832593271 , 370.02642 , 376.87994 , -0.04612608 , 87.70383 , 88.42596 , 0.0 , 919359.60000 , 964999.00000 , 107573.6594 
