Timestamp, net profit USD, net profit BTC, BTC/USD, differential BTC , LTC/BTC, differential LTC,  DOGE/BTC, differential DOGE , TIPS/LTC, differential TIPS , MOON/LTC , differential MOON
Sun Aug 17 08:59:35 2014 , -7.8693951652 , -0.0156951577917 , 501.39 , -0.03675996 , 0.00977679 , 0 , 2.6e-07 , 81018.4700317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 17 12:03:11 2014 , -7.8693951652 , -0.0156951577917 , 501.39 , -0.03675996 , 0.00959999 , 0 , 2.6e-07 , 81018.4700317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 17 15:06:48 2014 , -7.8693951652 , -0.0156951577917 , 501.39 , -0.03675996 , 0.00949501 , 0 , 2.6e-07 , 81018.4700317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 17 17:31:52 2014 , -7.83973131698 , -0.0156951577917 , 499.5 , -0.03675996 , 0.00902067 , 0 , 2.6e-07 , 81018.4700317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 17 20:35:32 2014 , -7.82403615919 , -0.0156951577917 , 498.5 , -0.03675996 , 0.00888728 , 0 , 2.6e-07 , 81018.4700317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 17 23:39:07 2014 , -8.20447089761 , -0.0165056649921 , 497.07 , -0.03688922 , 0.00844973 , 0 , 2.5e-07 , 81534.2200317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 02:42:43 2014 , -8.59466437769 , -0.0173213171924 , 496.19 , -0.03701349 , 0.00867295 , 0 , 2.4e-07 , 82050.7200317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 05:46:16 2014 , -8.35247291289 , -0.0171734371924 , 486.36 , -0.03686561 , 0.00859735 , 0 , 2.4e-07 , 82050.7200317 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 08:49:49 2014 , -7.25717684852 , -0.0179900268927 , 403.4 , -0.03698447 , 0.00824388 , 0 , 2.3e-07 , 82584.5352491 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 11:53:25 2014 , -7.25717684852 , -0.0179900268927 , 403.4 , -0.03698447 , 0.00838797 , 0 , 2.3e-07 , 82584.5352491 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 14:57:00 2014 , -7.25717684852 , -0.0179900268927 , 403.4 , -0.03698447 , 0.00816863 , 0 , 2.3e-07 , 82584.5352491 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 18:00:36 2014 , -6.92415185332 , -0.0171644815402 , 403.4 , -0.03686477 , 0.00826149 , 0 , 2.4e-07 , 82084.5352491 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 18 21:04:11 2014 , -7.22802154768 , -0.0179850743927 , 401.89 , -0.0369835 , 0.00824942 , 0 , 2.3e-07 , 82601.8504665 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 19 00:07:48 2014 , -6.79643638798 , -0.017014485888 , 399.45 , -0.03671893 , 0.00839988 , 0 , 2.4e-07 , 82101.8504665 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 19 03:11:22 2014 , -6.44512339858 , -0.0161937773834 , 398.0 , -0.03659424 , 0.00863965 , 0 , 2.5e-07 , 81601.8504665 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 19 06:14:56 2014 , -6.38746193087 , -0.0161933373834 , 394.45 , -0.0365938 , 0.00872778 , 0 , 2.5e-07 , 81601.8504665 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 20 16:48:48 2014 , -7.87783008581 , -0.016173253579 , 487.09 , -0.03670717 , 0.01079941 , 0 , 2.5e-07 , 82135.6656839 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 20 19:52:25 2014 , -7.47807695123 , -0.0153525569222 , 487.09 , -0.03644783 , 0.010725 , 0 , 2.6e-07 , 81135.6656839 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 20 22:55:58 2014 , -7.16461688874 , -0.0145415402653 , 492.7 , -0.03631317 , 0.01133661 , 0 , 2.7e-07 , 80635.6656839 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 01:59:35 2014 , -7.56207386806 , -0.0153482319222 , 492.7 , -0.03644742 , 0.01123953 , 0 , 2.6e-07 , 81150.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 05:03:12 2014 , -7.64703732523 , -0.0153477919222 , 498.25 , -0.03644698 , 0.01140925 , 0 , 2.6e-07 , 81150.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 08:06:45 2014 , -8.10437345289 , -0.0161596216559 , 501.52 , -0.03657624 , 0.01134702 , 0 , 2.5e-07 , 81666.4733762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 11:10:18 2014 , -8.25094122131 , -0.0161596216559 , 510.59 , -0.03657624 , 0.01147585 , 0 , 2.5e-07 , 81666.4733762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 14:13:51 2014 , -7.86343454762 , -0.0153432869222 , 512.5 , -0.03644657 , 0.01119249 , 0 , 2.6e-07 , 81166.4733762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 17:17:26 2014 , -7.86343454762 , -0.0153432869222 , 512.5 , -0.03644657 , 0.01108998 , 0 , 2.6e-07 , 81166.4733762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 20:20:59 2014 , -7.91713605185 , -0.0153432869222 , 516.0 , -0.03644657 , 0.01119975 , 0 , 2.6e-07 , 81166.4733762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 21 23:24:31 2014 , -8.287655642 , -0.0161552741559 , 513.0 , -0.03657583 , 0.01067548 , 0 , 2.5e-07 , 81682.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 02:28:04 2014 , -8.21361481955 , -0.0161507291559 , 508.56 , -0.03657541 , 0.01041136 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 05:31:37 2014 , -8.21345208035 , -0.0161504091559 , 508.56 , -0.03657509 , 0.01049991 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 08:35:10 2014 , -8.21345208035 , -0.0161504091559 , 508.56 , -0.03657509 , 0.010275 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 11:38:43 2014 , -8.16855394289 , -0.0161504091559 , 505.78 , -0.03657509 , 0.010302 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 14:42:19 2014 , -8.18922646661 , -0.0161504091559 , 507.06 , -0.03657509 , 0.01010136 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 17:45:53 2014 , -8.18922646661 , -0.0161504091559 , 507.06 , -0.03657509 , 0.0102235 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 20:49:31 2014 , -8.18922646661 , -0.0161504091559 , 507.06 , -0.03657509 , 0.01028441 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 22 23:53:08 2014 , -8.18922646661 , -0.0161504091559 , 507.06 , -0.03657509 , 0.0101421 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 02:56:42 2014 , -8.19875520802 , -0.0161504091559 , 507.65 , -0.03657509 , 0.01008357 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 06:00:18 2014 , -8.20428085122 , -0.0161501591559 , 508.0 , -0.03657484 , 0.00991989 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 09:03:52 2014 , -8.19733628278 , -0.0161501591559 , 507.57 , -0.03657484 , 0.00989956 , 0 , 2.5e-07 , 81698.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 12:07:26 2014 , -8.61217183972 , -0.0169674563897 , 507.57 , -0.03669911 , 0.00989573 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 15:11:01 2014 , -8.53921177725 , -0.0169674563897 , 503.27 , -0.03669911 , 0.00970973 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 18:14:36 2014 , -8.44979328207 , -0.0169674563897 , 498.0 , -0.03669911 , 0.009749 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 23 21:18:11 2014 , -8.39244327948 , -0.0169674563897 , 494.62 , -0.03669911 , 0.01007 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 00:21:45 2014 , -8.38412922585 , -0.0169674563897 , 494.13 , -0.03669911 , 0.010492 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 03:25:19 2014 , -8.37315161616 , -0.0169672163897 , 493.49 , -0.03669887 , 0.01059999 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 06:28:53 2014 , -8.37043686153 , -0.0169672163897 , 493.33 , -0.03669887 , 0.01081998 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 09:32:28 2014 , -8.31020620183 , -0.0168451263897 , 493.33 , -0.03657678 , 0.01105 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 12:36:02 2014 , -8.31020620183 , -0.0168451263897 , 493.33 , -0.03657678 , 0.01086999 , 0 , 2.4e-07 , 82215.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 15:39:36 2014 , -7.96100850004 , -0.0160232841559 , 496.84 , -0.03645209 , 0.01088997 , 0 , 2.5e-07 , 81715.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 18:43:10 2014 , -7.99097204141 , -0.0160232841559 , 498.71 , -0.03645209 , 0.01077687 , 0 , 2.5e-07 , 81715.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 24 21:46:44 2014 , -8.02702443076 , -0.0160232841559 , 500.96 , -0.03645209 , 0.01066928 , 0 , 2.5e-07 , 81715.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 00:50:22 2014 , -8.02702443076 , -0.0160232841559 , 500.96 , -0.03645209 , 0.01066472 , 0 , 2.5e-07 , 81715.2233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 03:53:58 2014 , -8.43644011939 , -0.0168405463897 , 500.96 , -0.03657616 , 0.01041181 , 0 , 2.4e-07 , 82231.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 06:57:33 2014 , -8.45833282969 , -0.0168405463897 , 502.26 , -0.03657616 , 0.01037917 , 0 , 2.4e-07 , 82231.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 10:01:07 2014 , -8.45833282969 , -0.0168405463897 , 502.26 , -0.03657616 , 0.0103 , 0 , 2.4e-07 , 82231.7233762 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 13:04:41 2014 , -8.87149930587 , -0.0176631611235 , 502.26 , -0.03669544 , 0.01036959 , 0 , 2.3e-07 , 82749.0385936 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 16:08:15 2014 , -8.83678222881 , -0.0176587311235 , 500.42 , -0.03669101 , 0.01043997 , 0 , 2.3e-07 , 82749.0385936 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 19:11:49 2014 , -8.82759968862 , -0.0176587311235 , 499.9 , -0.03669101 , 0.01037011 , 0 , 2.3e-07 , 82749.0385936 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Aug 25 22:15:24 2014 , -8.81894691037 , -0.0176587311235 , 499.41 , -0.03669101 , 0.01078239 , 0 , 2.3e-07 , 82749.0385936 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 01:18:58 2014 , -7.59868265682 , -0.0151921999657 , 500.17 , -0.03631695 , 0.01095111 , 0 , 2.6e-07 , 81249.0385936 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 04:22:42 2014 , -6.35833835268 , -0.0127087972511 , 500.31 , -0.03589191 , 0.01087999 , 0 , 2.9e-07 , 79941.7680997 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 07:26:16 2014 , -4.81475507094 , -0.00959305652707 , 501.9 , -0.0338589 , 0.01095808 , 0 , 3.3e-07 , 73532.8590089 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 10:29:50 2014 , -6.72099943536 , -0.0133181401672 , 504.65 , -0.03521523 , 0.01083 , 0 , 2.8e-07 , 78203.8922601 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 13:33:27 2014 , -7.1260641641 , -0.0140962240898 , 505.53 , -0.03535406 , 0.01075972 , 0 , 2.7e-07 , 78732.7255934 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 16:37:01 2014 , -5.94072180292 , -0.011751472322 , 505.53 , -0.03447129 , 0.0108085 , 0 , 3e-07 , 75732.7255934 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 19:40:35 2014 , -6.31985961058 , -0.0125014531493 , 505.53 , -0.03506735 , 0.01089975 , 0 , 2.9e-07 , 77813.4374161 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Aug 26 22:44:09 2014 , -5.9291724875 , -0.0116858616569 , 507.38 , -0.03446526 , 0.01109927 , 0 , 3e-07 , 75931.3278102 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 01:47:45 2014 , -6.32128772056 , -0.012446664935 , 507.87 , -0.03506214 , 0.01117853 , 0 , 2.9e-07 , 77984.3967757 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 04:51:21 2014 , -7.13921517898 , -0.0140121985848 , 509.5 , -0.03534561 , 0.01119072 , 0 , 2.7e-07 , 79012.634871 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 07:54:55 2014 , -7.16443713643 , -0.0140121985848 , 511.3 , -0.03534561 , 0.01100409 , 0 , 2.7e-07 , 79012.634871 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 10:58:44 2014 , -6.75819856609 , -0.0132125094156 , 511.5 , -0.0352043 , 0.01059998 , 0 , 2.8e-07 , 78542.1092299 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 14:02:20 2014 , -7.15990437105 , -0.0139978580079 , 511.5 , -0.03534312 , 0.01049994 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 17:05:58 2014 , -7.15990437105 , -0.0139978580079 , 511.5 , -0.03534312 , 0.01051915 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 20:09:34 2014 , -7.08471743685 , -0.0138549280079 , 511.35 , -0.03520019 , 0.01062509 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Aug 27 23:13:10 2014 , -7.08471743685 , -0.0138549280079 , 511.35 , -0.03520019 , 0.01050946 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 02:16:47 2014 , -7.08471743685 , -0.0138549280079 , 511.35 , -0.03520019 , 0.01041002 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 03:21:31 2014 , -7.07900685215 , -0.0138545980079 , 510.95 , -0.03519986 , 0.01047539 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 06:25:15 2014 , -7.0633511564 , -0.0138545980079 , 509.82 , -0.03519986 , 0.01047381 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 09:28:56 2014 , -7.01887789679 , -0.0138545980079 , 506.61 , -0.03519986 , 0.01024927 , 0 , 2.7e-07 , 79056.5258966 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 12:32:35 2014 , -7.39354489417 , -0.0146398132669 , 505.03 , -0.03533252 , 0.0103391 , 0 , 2.6e-07 , 79587.3335889 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 15:36:13 2014 , -7.39354489417 , -0.0146398132669 , 505.03 , -0.03533252 , 0.01026 , 0 , 2.6e-07 , 79587.3335889 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 18:39:49 2014 , -7.39354489417 , -0.0146398132669 , 505.03 , -0.03533252 , 0.01029998 , 0 , 2.6e-07 , 79587.3335889 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Aug 28 21:43:23 2014 , -6.99156963125 , -0.013843869931 , 505.03 , -0.03519745 , 0.01045072 , 0 , 2.7e-07 , 79087.3335889 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 00:46:59 2014 , -7.39095156512 , -0.0146346782669 , 505.03 , -0.0353313 , 0.01038 , 0 , 2.6e-07 , 79602.3912812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 03:50:33 2014 , -7.37620600026 , -0.0146344582669 , 504.03 , -0.03533108 , 0.01044044 , 0 , 2.6e-07 , 79602.3912812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 06:54:09 2014 , -7.34766880664 , -0.0146344582669 , 502.08 , -0.03533108 , 0.0104 , 0 , 2.6e-07 , 79602.3912812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 09:57:43 2014 , -7.33610758461 , -0.0146344582669 , 501.29 , -0.03533108 , 0.01036826 , 0 , 2.6e-07 , 79602.3912812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 13:01:20 2014 , -7.34005888834 , -0.0146344582669 , 501.56 , -0.03533108 , 0.01052021 , 0 , 2.6e-07 , 79602.3912812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 16:04:54 2014 , -7.73928380235 , -0.0154304246797 , 501.56 , -0.03545996 , 0.01052854 , 0 , 2.5e-07 , 80118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 19:08:31 2014 , -7.73928380235 , -0.0154304246797 , 501.56 , -0.03545996 , 0.01059186 , 0 , 2.5e-07 , 80118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Aug 29 22:12:05 2014 , -7.73928380235 , -0.0154304246797 , 501.56 , -0.03545996 , 0.01061124 , 0 , 2.5e-07 , 80118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 01:15:39 2014 , -7.73928380235 , -0.0154304246797 , 501.56 , -0.03545996 , 0.01038914 , 0 , 2.5e-07 , 80118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 04:19:14 2014 , -7.73918850595 , -0.0154302346797 , 501.56 , -0.03545977 , 0.01044347 , 0 , 2.5e-07 , 80118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 07:22:50 2014 , -7.34023864399 , -0.0146289832669 , 501.76 , -0.0353297 , 0.01041963 , 0 , 2.6e-07 , 79618.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 10:26:24 2014 , -6.9407115351 , -0.0138327318541 , 501.76 , -0.03519463 , 0.01045451 , 0 , 2.7e-07 , 79118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 13:29:58 2014 , -6.93711502482 , -0.0138327318541 , 501.5 , -0.03519463 , 0.01034462 , 0 , 2.7e-07 , 79118.1412812 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 16:33:36 2014 , -6.93017779964 , -0.0138274462771 , 501.19 , -0.03519341 , 0.01032997 , 0 , 2.7e-07 , 79133.1989735 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 19:37:12 2014 , -6.92193328552 , -0.0138223037771 , 500.78 , -0.03519216 , 0.01037184 , 0 , 2.7e-07 , 79147.6156402 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Aug 30 22:40:46 2014 , -6.11622851067 , -0.0122442114643 , 499.52 , -0.03490702 , 0.01044984 , 0 , 2.9e-07 , 78147.6156402 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 01:44:20 2014 , -6.10324964652 , -0.0122442114643 , 498.46 , -0.03490702 , 0.01036489 , 0 , 2.9e-07 , 78147.6156402 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 04:47:55 2014 , -6.7950299834 , -0.0138121594914 , 491.96 , -0.03518964 , 0.01029106 , 0 , 2.7e-07 , 79175.8537354 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 07:51:30 2014 , -6.7950299834 , -0.0138121594914 , 491.96 , -0.03518964 , 0.01023 , 0 , 2.7e-07 , 79175.8537354 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 10:55:07 2014 , -6.39102944881 , -0.0130203309541 , 490.85 , -0.03504957 , 0.01016315 , 0 , 2.8e-07 , 78675.8537354 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 13:58:43 2014 , -6.7287116606 , -0.0138070169914 , 487.34 , -0.03518839 , 0.01012048 , 0 , 2.7e-07 , 79190.2704021 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 14:42:19 2014 , -6.65589681986 , -0.0136702269914 , 486.89 , -0.0350516 , 0.01016309 , 0 , 2.7e-07 , 79190.2704021 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 16:45:16 2014 , -6.64194955568 , -0.0136651569914 , 486.05 , -0.03491153 , 0.01009808 , 0 , 2.7e-07 , 78690.2704021 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 19:48:50 2014 , -6.2594754964 , -0.0128782542874 , 486.05 , -0.03491153 , 0.01019995 , 0 , 2.8e-07 , 78690.2704021 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Aug 31 22:52:25 2014 , -6.2594754964 , -0.0128782542874 , 486.05 , -0.03491153 , 0.0101882 , 0 , 2.8e-07 , 78690.2704021 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 01:56:01 2014 , -6.61349094132 , -0.0136650844914 , 483.97 , -0.03505035 , 0.01019855 , 0 , 2.7e-07 , 79204.6870688 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 04:59:35 2014 , -6.57305387687 , -0.0136648244914 , 481.02 , -0.03505009 , 0.01026 , 0 , 2.7e-07 , 79204.6870688 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 08:03:11 2014 , -6.57305387687 , -0.0136648244914 , 481.02 , -0.03505009 , 0.01020641 , 0 , 2.7e-07 , 79204.6870688 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 11:06:51 2014 , -6.53527231268 , -0.0136495589145 , 478.79 , -0.05498892 , 0.01019976 , 0 , 2.7e-07 , 153108.744761 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 14:10:28 2014 , -5.80216943833 , -0.0121184014669 , 478.79 , -0.05484885 , 0.01021481 , 0 , 2.8e-07 , 152608.744761 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 17:14:04 2014 , -5.80216943833 , -0.0121184014669 , 478.79 , -0.05484885 , 0.01022997 , 0 , 2.8e-07 , 152608.744761 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 18:12:02 2014 , -5.80213592303 , -0.0121183314669 , 478.79 , -0.05470878 , 0.0101915 , 0 , 2.8e-07 , 152108.744761 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Sep 01 21:15:36 2014 , -6.49983053383 , -0.0136393464145 , 476.55 , -0.0548476 , 0.00999999 , 0 , 2.7e-07 , 152623.161428 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 00:19:10 2014 , -6.49983053383 , -0.0136393464145 , 476.55 , -0.0548476 , 0.00999316 , 0 , 2.7e-07 , 152623.161428 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 03:22:48 2014 , -6.49979598396 , -0.0136392739145 , 476.55 , -0.05498642 , 0.00984568 , 0 , 2.7e-07 , 153137.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 06:26:24 2014 , -6.48151935691 , -0.0136392739145 , 475.21 , -0.05498642 , 0.00995975 , 0 , 2.7e-07 , 153137.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 09:30:00 2014 , -6.45792341304 , -0.0136392739145 , 473.48 , -0.05498642 , 0.00984704 , 0 , 2.7e-07 , 153137.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 12:33:44 2014 , -6.45383163086 , -0.0136392739145 , 473.18 , -0.05498642 , 0.00995516 , 0 , 2.7e-07 , 153137.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 15:37:40 2014 , -6.45792341304 , -0.0136392739145 , 473.48 , -0.05498642 , 0.01012989 , 0 , 2.7e-07 , 153137.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 18:41:22 2014 , -5.73281446468 , -0.0121078281336 , 473.48 , -0.05484635 , 0.01014714 , 0 , 2.8e-07 , 152637.578094 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Sep 02 21:44:56 2014 , -5.73038077748 , -0.0121026881336 , 473.48 , -0.05484508 , 0.01015314 , 0 , 2.8e-07 , 152651.399523 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 00:48:31 2014 , -5.00757378742 , -0.0105761041383 , 473.48 , -0.05470001 , 0.01009987 , 0 , 2.9e-07 , 152151.399523 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 03:52:12 2014 , -7.36606762862 , -0.0155572941383 , 473.48 , -0.05969659 , 0.01009999 , 0 , 2.9e-07 , 152204.468489 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 06:55:48 2014 , -8.11265269103 , -0.0170792688232 , 475.0 , -0.05984039 , 0.01009169 , 0 , 2.8e-07 , 152718.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 09:59:28 2014 , -8.11265269103 , -0.0170792688232 , 475.0 , -0.05984039 , 0.01024249 , 0 , 2.8e-07 , 152718.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 13:03:02 2014 , -7.38720756392 , -0.015552015924 , 475.0 , -0.05969532 , 0.0103 , 0 , 2.9e-07 , 152218.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Sep 03 16:06:36 2014 , -6.64998917379 , -0.0140295130249 , 474.0 , -0.059095 , 0.01033996 , 0 , 3e-07 , 150218.289917 , 1.2e-07 , 0 , 1.8e-07 , 0 
